sample_id,y_true,majority_pred,vote_entropy,unique_predictions,majority_fraction,conflict_ratio,is_conflict
11646,1,1,-0.0,1,1.0,0.0,False
11647,1,0,-0.0,1,1.0,0.0,False
11648,1,1,-0.0,1,1.0,0.0,False
11649,1,0,-0.0,1,1.0,0.0,False
11650,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
11651,1,1,-0.0,1,1.0,0.0,False
11652,1,1,-0.0,1,1.0,0.0,False
11653,1,1,-0.0,1,1.0,0.0,False
11654,0,0,-0.0,1,1.0,0.0,False
11655,1,1,-0.0,1,1.0,0.0,False
11656,1,1,-0.0,1,1.0,0.0,False
11657,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
11658,1,0,-0.0,1,1.0,0.0,False
11659,1,1,-0.0,1,1.0,0.0,False
11660,1,1,-0.0,1,1.0,0.0,False
11661,1,1,-0.0,1,1.0,0.0,False
11662,0,0,-0.0,1,1.0,0.0,False
11663,0,0,-0.0,1,1.0,0.0,False
11664,1,1,-0.0,1,1.0,0.0,False
11665,0,0,-0.0,1,1.0,0.0,False
11666,1,1,-0.0,1,1.0,0.0,False
11667,0,0,-0.0,1,1.0,0.0,False
11668,0,0,-0.0,1,1.0,0.0,False
11669,0,0,-0.0,1,1.0,0.0,False
11670,0,0,-0.0,1,1.0,0.0,False
11671,1,1,-0.0,1,1.0,0.0,False
11672,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11673,1,0,-0.0,1,1.0,0.0,False
11674,1,0,-0.0,1,1.0,0.0,False
11675,0,0,-0.0,1,1.0,0.0,False
11676,1,1,-0.0,1,1.0,0.0,False
11677,0,0,-0.0,1,1.0,0.0,False
11678,1,1,-0.0,1,1.0,0.0,False
11679,0,0,-0.0,1,1.0,0.0,False
11680,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
11681,1,0,-0.0,1,1.0,0.0,False
11682,1,0,-0.0,1,1.0,0.0,False
11683,0,0,-0.0,1,1.0,0.0,False
11684,1,1,-0.0,1,1.0,0.0,False
11685,1,0,-0.0,1,1.0,0.0,False
11686,0,0,-0.0,1,1.0,0.0,False
11687,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11688,1,1,-0.0,1,1.0,0.0,False
11689,0,0,-0.0,1,1.0,0.0,False
11690,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11691,1,1,-0.0,1,1.0,0.0,False
11692,1,1,-0.0,1,1.0,0.0,False
11693,1,0,-0.0,1,1.0,0.0,False
11694,0,0,-0.0,1,1.0,0.0,False
11695,1,1,-0.0,1,1.0,0.0,False
11696,0,0,-0.0,1,1.0,0.0,False
11697,1,1,-0.0,1,1.0,0.0,False
11698,0,0,-0.0,1,1.0,0.0,False
11699,0,0,-0.0,1,1.0,0.0,False
11700,1,1,-0.0,1,1.0,0.0,False
11701,1,1,-0.0,1,1.0,0.0,False
11702,0,0,-0.0,1,1.0,0.0,False
11703,0,0,-0.0,1,1.0,0.0,False
11704,0,0,-0.0,1,1.0,0.0,False
11705,0,0,-0.0,1,1.0,0.0,False
11706,1,1,-0.0,1,1.0,0.0,False
11707,0,1,-0.0,1,1.0,0.0,False
11708,1,1,-0.0,1,1.0,0.0,False
11709,0,0,-0.0,1,1.0,0.0,False
11710,0,0,-0.0,1,1.0,0.0,False
11711,0,0,-0.0,1,1.0,0.0,False
11712,0,0,-0.0,1,1.0,0.0,False
11713,0,0,-0.0,1,1.0,0.0,False
11714,1,0,-0.0,1,1.0,0.0,False
11715,0,0,-0.0,1,1.0,0.0,False
11716,1,1,-0.0,1,1.0,0.0,False
11717,1,1,-0.0,1,1.0,0.0,False
11718,0,0,-0.0,1,1.0,0.0,False
11719,0,0,-0.0,1,1.0,0.0,False
11720,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
11721,1,0,-0.0,1,1.0,0.0,False
11722,1,0,-0.0,1,1.0,0.0,False
11723,1,1,-0.0,1,1.0,0.0,False
11724,1,1,-0.0,1,1.0,0.0,False
11725,1,1,-0.0,1,1.0,0.0,False
11726,0,0,-0.0,1,1.0,0.0,False
11727,0,0,-0.0,1,1.0,0.0,False
11728,1,1,-0.0,1,1.0,0.0,False
11729,0,1,0.4689955935892812,2,0.9,0.09999999999999998,True
11730,0,0,-0.0,1,1.0,0.0,False
11731,1,1,-0.0,1,1.0,0.0,False
11732,0,0,-0.0,1,1.0,0.0,False
11733,0,0,-0.0,1,1.0,0.0,False
11734,0,0,-0.0,1,1.0,0.0,False
11735,1,1,-0.0,1,1.0,0.0,False
11736,0,0,-0.0,1,1.0,0.0,False
11737,1,1,-0.0,1,1.0,0.0,False
11738,0,0,-0.0,1,1.0,0.0,False
11739,1,1,-0.0,1,1.0,0.0,False
11740,0,0,-0.0,1,1.0,0.0,False
11741,1,0,-0.0,1,1.0,0.0,False
11742,0,0,-0.0,1,1.0,0.0,False
11743,1,1,-0.0,1,1.0,0.0,False
11744,0,0,-0.0,1,1.0,0.0,False
11745,0,0,-0.0,1,1.0,0.0,False
11746,0,0,-0.0,1,1.0,0.0,False
11747,1,0,-0.0,1,1.0,0.0,False
11748,0,0,-0.0,1,1.0,0.0,False
11749,1,1,-0.0,1,1.0,0.0,False
11750,0,0,-0.0,1,1.0,0.0,False
11751,0,0,-0.0,1,1.0,0.0,False
11752,1,1,-0.0,1,1.0,0.0,False
11753,0,0,-0.0,1,1.0,0.0,False
11754,0,0,-0.0,1,1.0,0.0,False
11755,1,0,-0.0,1,1.0,0.0,False
11756,1,1,-0.0,1,1.0,0.0,False
11757,1,1,-0.0,1,1.0,0.0,False
11758,0,0,-0.0,1,1.0,0.0,False
11759,1,1,-0.0,1,1.0,0.0,False
11760,0,0,-0.0,1,1.0,0.0,False
11761,1,1,-0.0,1,1.0,0.0,False
11762,0,0,-0.0,1,1.0,0.0,False
11763,1,1,-0.0,1,1.0,0.0,False
11764,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
11765,1,1,0.9709505944546686,2,0.6,0.4,True
11766,1,1,-0.0,1,1.0,0.0,False
11767,0,0,-0.0,1,1.0,0.0,False
11768,1,0,-0.0,1,1.0,0.0,False
11769,0,0,-0.0,1,1.0,0.0,False
11770,1,1,-0.0,1,1.0,0.0,False
11771,0,0,-0.0,1,1.0,0.0,False
11772,0,0,-0.0,1,1.0,0.0,False
11773,0,0,-0.0,1,1.0,0.0,False
11774,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11775,0,0,-0.0,1,1.0,0.0,False
11776,0,0,-0.0,1,1.0,0.0,False
11777,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11778,0,0,-0.0,1,1.0,0.0,False
11779,1,1,-0.0,1,1.0,0.0,False
11780,1,1,-0.0,1,1.0,0.0,False
11781,1,0,-0.0,1,1.0,0.0,False
11782,1,0,-0.0,1,1.0,0.0,False
11783,0,0,-0.0,1,1.0,0.0,False
11784,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
11785,1,0,-0.0,1,1.0,0.0,False
11786,1,1,-0.0,1,1.0,0.0,False
11787,1,0,-0.0,1,1.0,0.0,False
11788,0,0,-0.0,1,1.0,0.0,False
11789,0,0,-0.0,1,1.0,0.0,False
11790,1,1,-0.0,1,1.0,0.0,False
11791,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
11792,0,0,-0.0,1,1.0,0.0,False
11793,1,1,-0.0,1,1.0,0.0,False
11794,1,1,-0.0,1,1.0,0.0,False
11795,1,1,-0.0,1,1.0,0.0,False
11796,0,0,-0.0,1,1.0,0.0,False
11797,0,0,-0.0,1,1.0,0.0,False
11798,0,0,-0.0,1,1.0,0.0,False
11799,1,1,-0.0,1,1.0,0.0,False
11800,1,1,-0.0,1,1.0,0.0,False
11801,1,0,-0.0,1,1.0,0.0,False
11802,1,1,-0.0,1,1.0,0.0,False
11803,1,1,-0.0,1,1.0,0.0,False
11804,0,0,-0.0,1,1.0,0.0,False
11805,0,0,-0.0,1,1.0,0.0,False
11806,1,0,-0.0,1,1.0,0.0,False
11807,0,0,-0.0,1,1.0,0.0,False
11808,0,0,-0.0,1,1.0,0.0,False
11809,0,0,-0.0,1,1.0,0.0,False
11810,0,0,-0.0,1,1.0,0.0,False
11811,0,0,-0.0,1,1.0,0.0,False
11812,1,0,-0.0,1,1.0,0.0,False
11813,0,0,-0.0,1,1.0,0.0,False
11814,0,0,-0.0,1,1.0,0.0,False
11815,0,0,-0.0,1,1.0,0.0,False
11816,1,1,-0.0,1,1.0,0.0,False
11817,1,1,-0.0,1,1.0,0.0,False
11818,0,0,-0.0,1,1.0,0.0,False
11819,1,1,-0.0,1,1.0,0.0,False
11820,0,0,-0.0,1,1.0,0.0,False
11821,0,0,-0.0,1,1.0,0.0,False
11822,0,0,-0.0,1,1.0,0.0,False
11823,1,0,-0.0,1,1.0,0.0,False
11824,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11825,0,0,-0.0,1,1.0,0.0,False
11826,1,1,-0.0,1,1.0,0.0,False
11827,0,0,-0.0,1,1.0,0.0,False
11828,0,0,-0.0,1,1.0,0.0,False
11829,0,0,-0.0,1,1.0,0.0,False
11830,1,0,-0.0,1,1.0,0.0,False
11831,1,1,-0.0,1,1.0,0.0,False
11832,1,0,-0.0,1,1.0,0.0,False
11833,0,0,-0.0,1,1.0,0.0,False
11834,0,0,-0.0,1,1.0,0.0,False
11835,1,0,-0.0,1,1.0,0.0,False
11836,1,0,-0.0,1,1.0,0.0,False
11837,0,0,-0.0,1,1.0,0.0,False
11838,0,0,-0.0,1,1.0,0.0,False
11839,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11840,0,0,-0.0,1,1.0,0.0,False
11841,0,0,-0.0,1,1.0,0.0,False
11842,1,1,-0.0,1,1.0,0.0,False
11843,1,0,-0.0,1,1.0,0.0,False
11844,1,1,-0.0,1,1.0,0.0,False
11845,1,1,-0.0,1,1.0,0.0,False
11846,0,0,-0.0,1,1.0,0.0,False
11847,1,0,-0.0,1,1.0,0.0,False
11848,1,1,-0.0,1,1.0,0.0,False
11849,1,1,-0.0,1,1.0,0.0,False
11850,0,0,-0.0,1,1.0,0.0,False
11851,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11852,0,0,-0.0,1,1.0,0.0,False
11853,1,1,-0.0,1,1.0,0.0,False
11854,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11855,0,0,-0.0,1,1.0,0.0,False
11856,1,1,-0.0,1,1.0,0.0,False
11857,0,0,-0.0,1,1.0,0.0,False
11858,1,1,-0.0,1,1.0,0.0,False
11859,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11860,1,1,0.9709505944546686,2,0.6,0.4,True
11861,0,0,-0.0,1,1.0,0.0,False
11862,0,0,-0.0,1,1.0,0.0,False
11863,1,1,-0.0,1,1.0,0.0,False
11864,0,0,-0.0,1,1.0,0.0,False
11865,1,1,-0.0,1,1.0,0.0,False
11866,0,0,-0.0,1,1.0,0.0,False
11867,0,0,-0.0,1,1.0,0.0,False
11868,1,1,-0.0,1,1.0,0.0,False
11869,1,1,-0.0,1,1.0,0.0,False
11870,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
11871,1,1,-0.0,1,1.0,0.0,False
11872,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
11873,1,1,-0.0,1,1.0,0.0,False
11874,1,1,-0.0,1,1.0,0.0,False
11875,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
11876,1,1,-0.0,1,1.0,0.0,False
11877,0,0,1.0,2,0.5,0.5,True
11878,0,0,0.8812908992306927,2,0.7,0.30000000000000004,True
11879,1,1,-0.0,1,1.0,0.0,False
11880,0,0,-0.0,1,1.0,0.0,False
11881,1,0,-0.0,1,1.0,0.0,False
11882,1,1,-0.0,1,1.0,0.0,False
11883,1,1,-0.0,1,1.0,0.0,False
11884,1,1,-0.0,1,1.0,0.0,False
11885,0,0,-0.0,1,1.0,0.0,False
11886,0,0,-0.0,1,1.0,0.0,False
11887,1,1,-0.0,1,1.0,0.0,False
11888,0,0,-0.0,1,1.0,0.0,False
11889,1,1,-0.0,1,1.0,0.0,False
11890,1,0,-0.0,1,1.0,0.0,False
11891,1,0,-0.0,1,1.0,0.0,False
11892,0,0,-0.0,1,1.0,0.0,False
11893,0,0,-0.0,1,1.0,0.0,False
11894,0,0,-0.0,1,1.0,0.0,False
11895,1,0,-0.0,1,1.0,0.0,False
11896,0,0,-0.0,1,1.0,0.0,False
11897,0,0,-0.0,1,1.0,0.0,False
11898,0,0,-0.0,1,1.0,0.0,False
11899,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
11900,1,0,-0.0,1,1.0,0.0,False
11901,1,1,-0.0,1,1.0,0.0,False
11902,0,0,-0.0,1,1.0,0.0,False
11903,1,0,-0.0,1,1.0,0.0,False
11904,1,1,-0.0,1,1.0,0.0,False
11905,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11906,0,0,-0.0,1,1.0,0.0,False
11907,0,0,-0.0,1,1.0,0.0,False
11908,0,0,-0.0,1,1.0,0.0,False
11909,1,0,0.9709505944546686,2,0.6,0.4,True
11910,0,0,-0.0,1,1.0,0.0,False
11911,1,1,-0.0,1,1.0,0.0,False
11912,0,0,-0.0,1,1.0,0.0,False
11913,1,0,-0.0,1,1.0,0.0,False
11914,0,0,-0.0,1,1.0,0.0,False
11915,0,0,-0.0,1,1.0,0.0,False
11916,0,0,-0.0,1,1.0,0.0,False
11917,1,1,-0.0,1,1.0,0.0,False
11918,0,0,-0.0,1,1.0,0.0,False
11919,1,1,-0.0,1,1.0,0.0,False
11920,1,0,-0.0,1,1.0,0.0,False
11921,0,0,-0.0,1,1.0,0.0,False
11922,1,1,-0.0,1,1.0,0.0,False
11923,0,0,-0.0,1,1.0,0.0,False
11924,1,1,-0.0,1,1.0,0.0,False
11925,0,0,-0.0,1,1.0,0.0,False
11926,1,1,-0.0,1,1.0,0.0,False
11927,0,0,-0.0,1,1.0,0.0,False
11928,1,1,-0.0,1,1.0,0.0,False
11929,1,1,-0.0,1,1.0,0.0,False
11930,1,1,-0.0,1,1.0,0.0,False
11931,0,0,-0.0,1,1.0,0.0,False
11932,0,0,-0.0,1,1.0,0.0,False
11933,1,1,-0.0,1,1.0,0.0,False
11934,1,0,-0.0,1,1.0,0.0,False
11935,0,0,-0.0,1,1.0,0.0,False
11936,0,0,-0.0,1,1.0,0.0,False
11937,0,1,-0.0,1,1.0,0.0,False
11938,1,1,-0.0,1,1.0,0.0,False
11939,0,0,-0.0,1,1.0,0.0,False
11940,1,0,-0.0,1,1.0,0.0,False
11941,1,1,-0.0,1,1.0,0.0,False
11942,0,0,-0.0,1,1.0,0.0,False
11943,0,0,-0.0,1,1.0,0.0,False
11944,0,0,-0.0,1,1.0,0.0,False
11945,1,0,-0.0,1,1.0,0.0,False
11946,1,0,-0.0,1,1.0,0.0,False
11947,0,0,-0.0,1,1.0,0.0,False
11948,0,0,-0.0,1,1.0,0.0,False
11949,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
11950,1,0,-0.0,1,1.0,0.0,False
11951,1,1,-0.0,1,1.0,0.0,False
11952,0,0,-0.0,1,1.0,0.0,False
11953,1,1,-0.0,1,1.0,0.0,False
11954,1,0,-0.0,1,1.0,0.0,False
11955,0,0,-0.0,1,1.0,0.0,False
11956,0,0,-0.0,1,1.0,0.0,False
11957,0,0,0.7219280948873623,2,0.8,0.19999999999999996,True
11958,0,0,-0.0,1,1.0,0.0,False
11959,0,0,-0.0,1,1.0,0.0,False
11960,1,0,-0.0,1,1.0,0.0,False
11961,1,1,-0.0,1,1.0,0.0,False
11962,1,1,-0.0,1,1.0,0.0,False
11963,1,1,-0.0,1,1.0,0.0,False
11964,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
11965,1,1,-0.0,1,1.0,0.0,False
11966,0,0,-0.0,1,1.0,0.0,False
11967,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11968,0,0,-0.0,1,1.0,0.0,False
11969,0,0,-0.0,1,1.0,0.0,False
11970,0,0,-0.0,1,1.0,0.0,False
11971,1,1,-0.0,1,1.0,0.0,False
11972,1,1,-0.0,1,1.0,0.0,False
11973,1,1,-0.0,1,1.0,0.0,False
11974,1,1,-0.0,1,1.0,0.0,False
11975,0,0,-0.0,1,1.0,0.0,False
11976,0,0,-0.0,1,1.0,0.0,False
11977,0,0,-0.0,1,1.0,0.0,False
11978,1,1,-0.0,1,1.0,0.0,False
11979,0,0,-0.0,1,1.0,0.0,False
11980,1,0,-0.0,1,1.0,0.0,False
11981,1,1,-0.0,1,1.0,0.0,False
11982,0,0,-0.0,1,1.0,0.0,False
11983,1,0,-0.0,1,1.0,0.0,False
11984,0,0,-0.0,1,1.0,0.0,False
11985,0,0,-0.0,1,1.0,0.0,False
11986,1,0,-0.0,1,1.0,0.0,False
11987,0,0,-0.0,1,1.0,0.0,False
11988,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
11989,1,1,-0.0,1,1.0,0.0,False
11990,0,0,-0.0,1,1.0,0.0,False
11991,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
11992,1,1,-0.0,1,1.0,0.0,False
11993,0,0,-0.0,1,1.0,0.0,False
11994,1,0,-0.0,1,1.0,0.0,False
11995,1,0,1.0,2,0.5,0.5,True
11996,1,1,-0.0,1,1.0,0.0,False
11997,0,0,-0.0,1,1.0,0.0,False
11998,0,0,-0.0,1,1.0,0.0,False
11999,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
12000,1,1,-0.0,1,1.0,0.0,False
12001,0,0,-0.0,1,1.0,0.0,False
12002,1,0,0.8812908992306927,2,0.7,0.30000000000000004,True
12003,0,0,-0.0,1,1.0,0.0,False
12004,1,0,-0.0,1,1.0,0.0,False
12005,0,0,-0.0,1,1.0,0.0,False
12006,0,0,-0.0,1,1.0,0.0,False
12007,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
12008,0,0,-0.0,1,1.0,0.0,False
12009,1,1,-0.0,1,1.0,0.0,False
12010,1,0,-0.0,1,1.0,0.0,False
12011,1,0,-0.0,1,1.0,0.0,False
12012,1,1,-0.0,1,1.0,0.0,False
12013,1,1,-0.0,1,1.0,0.0,False
12014,1,1,-0.0,1,1.0,0.0,False
12015,1,1,-0.0,1,1.0,0.0,False
12016,1,1,-0.0,1,1.0,0.0,False
12017,1,1,-0.0,1,1.0,0.0,False
12018,1,1,-0.0,1,1.0,0.0,False
12019,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
12020,0,0,-0.0,1,1.0,0.0,False
12021,0,0,-0.0,1,1.0,0.0,False
12022,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
12023,1,1,-0.0,1,1.0,0.0,False
12024,1,0,-0.0,1,1.0,0.0,False
12025,1,1,-0.0,1,1.0,0.0,False
12026,1,1,-0.0,1,1.0,0.0,False
12027,0,0,-0.0,1,1.0,0.0,False
12028,0,0,-0.0,1,1.0,0.0,False
12029,0,0,-0.0,1,1.0,0.0,False
12030,1,1,-0.0,1,1.0,0.0,False
12031,1,0,-0.0,1,1.0,0.0,False
12032,0,0,-0.0,1,1.0,0.0,False
12033,1,0,-0.0,1,1.0,0.0,False
12034,1,0,-0.0,1,1.0,0.0,False
12035,0,0,-0.0,1,1.0,0.0,False
12036,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
12037,1,1,-0.0,1,1.0,0.0,False
12038,0,0,-0.0,1,1.0,0.0,False
12039,0,0,-0.0,1,1.0,0.0,False
12040,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
12041,1,1,-0.0,1,1.0,0.0,False
12042,0,0,-0.0,1,1.0,0.0,False
12043,1,1,-0.0,1,1.0,0.0,False
12044,1,1,-0.0,1,1.0,0.0,False
12045,1,1,-0.0,1,1.0,0.0,False
12046,0,0,-0.0,1,1.0,0.0,False
12047,1,1,-0.0,1,1.0,0.0,False
12048,0,0,-0.0,1,1.0,0.0,False
12049,0,0,-0.0,1,1.0,0.0,False
12050,0,0,-0.0,1,1.0,0.0,False
12051,0,0,-0.0,1,1.0,0.0,False
12052,1,1,-0.0,1,1.0,0.0,False
12053,1,1,-0.0,1,1.0,0.0,False
12054,0,0,-0.0,1,1.0,0.0,False
12055,0,0,-0.0,1,1.0,0.0,False
12056,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
12057,0,0,-0.0,1,1.0,0.0,False
12058,0,0,-0.0,1,1.0,0.0,False
12059,0,0,-0.0,1,1.0,0.0,False
12060,0,0,-0.0,1,1.0,0.0,False
12061,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
12062,1,1,-0.0,1,1.0,0.0,False
12063,1,0,-0.0,1,1.0,0.0,False
12064,0,0,-0.0,1,1.0,0.0,False
12065,0,0,-0.0,1,1.0,0.0,False
12066,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
12067,1,1,-0.0,1,1.0,0.0,False
12068,1,1,-0.0,1,1.0,0.0,False
12069,1,1,-0.0,1,1.0,0.0,False
12070,0,0,-0.0,1,1.0,0.0,False
12071,1,1,-0.0,1,1.0,0.0,False
12072,0,0,-0.0,1,1.0,0.0,False
12073,1,1,-0.0,1,1.0,0.0,False
12074,0,0,-0.0,1,1.0,0.0,False
12075,1,0,-0.0,1,1.0,0.0,False
12076,1,1,-0.0,1,1.0,0.0,False
12077,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
12078,0,0,-0.0,1,1.0,0.0,False
12079,0,0,-0.0,1,1.0,0.0,False
12080,0,0,-0.0,1,1.0,0.0,False
12081,1,1,-0.0,1,1.0,0.0,False
12082,1,1,-0.0,1,1.0,0.0,False
12083,0,0,-0.0,1,1.0,0.0,False
12084,1,1,-0.0,1,1.0,0.0,False
12085,1,0,-0.0,1,1.0,0.0,False
12086,1,1,-0.0,1,1.0,0.0,False
12087,0,0,-0.0,1,1.0,0.0,False
12088,0,0,-0.0,1,1.0,0.0,False
12089,0,0,-0.0,1,1.0,0.0,False
12090,1,1,-0.0,1,1.0,0.0,False
12091,1,1,-0.0,1,1.0,0.0,False
12092,1,0,-0.0,1,1.0,0.0,False
12093,1,0,-0.0,1,1.0,0.0,False
12094,0,0,-0.0,1,1.0,0.0,False
12095,1,0,0.8812908992306927,2,0.7,0.30000000000000004,True
12096,1,0,-0.0,1,1.0,0.0,False
12097,1,1,-0.0,1,1.0,0.0,False
12098,1,0,-0.0,1,1.0,0.0,False
12099,0,0,-0.0,1,1.0,0.0,False
12100,1,0,-0.0,1,1.0,0.0,False
12101,0,0,-0.0,1,1.0,0.0,False
12102,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
12103,0,0,-0.0,1,1.0,0.0,False
12104,0,0,-0.0,1,1.0,0.0,False
12105,0,0,-0.0,1,1.0,0.0,False
12106,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
12107,1,0,-0.0,1,1.0,0.0,False
12108,0,0,-0.0,1,1.0,0.0,False
12109,0,0,-0.0,1,1.0,0.0,False
12110,0,0,-0.0,1,1.0,0.0,False
12111,1,0,-0.0,1,1.0,0.0,False
12112,1,1,-0.0,1,1.0,0.0,False
12113,0,0,-0.0,1,1.0,0.0,False
12114,1,0,-0.0,1,1.0,0.0,False
12115,0,0,-0.0,1,1.0,0.0,False
12116,0,0,-0.0,1,1.0,0.0,False
12117,1,1,-0.0,1,1.0,0.0,False
12118,1,1,-0.0,1,1.0,0.0,False
12119,0,0,-0.0,1,1.0,0.0,False
12120,0,0,-0.0,1,1.0,0.0,False
12121,1,1,0.9709505944546686,2,0.6,0.4,True
12122,1,0,-0.0,1,1.0,0.0,False
12123,1,1,-0.0,1,1.0,0.0,False
12124,1,1,-0.0,1,1.0,0.0,False
12125,1,1,-0.0,1,1.0,0.0,False
12126,1,1,-0.0,1,1.0,0.0,False
12127,0,0,-0.0,1,1.0,0.0,False
12128,0,0,-0.0,1,1.0,0.0,False
12129,1,0,-0.0,1,1.0,0.0,False
12130,0,0,-0.0,1,1.0,0.0,False
12131,1,1,-0.0,1,1.0,0.0,False
12132,0,0,-0.0,1,1.0,0.0,False
12133,0,0,-0.0,1,1.0,0.0,False
12134,0,0,-0.0,1,1.0,0.0,False
12135,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
12136,1,1,-0.0,1,1.0,0.0,False
12137,0,0,-0.0,1,1.0,0.0,False
12138,0,0,-0.0,1,1.0,0.0,False
12139,1,1,-0.0,1,1.0,0.0,False
12140,0,0,-0.0,1,1.0,0.0,False
12141,1,0,-0.0,1,1.0,0.0,False
12142,1,1,-0.0,1,1.0,0.0,False
12143,0,0,-0.0,1,1.0,0.0,False
12144,0,0,-0.0,1,1.0,0.0,False
12145,0,0,-0.0,1,1.0,0.0,False
12146,0,0,-0.0,1,1.0,0.0,False
12147,0,0,-0.0,1,1.0,0.0,False
12148,0,0,-0.0,1,1.0,0.0,False
12149,0,0,-0.0,1,1.0,0.0,False
12150,0,0,-0.0,1,1.0,0.0,False
12151,0,0,-0.0,1,1.0,0.0,False
12152,1,0,-0.0,1,1.0,0.0,False
12153,1,1,-0.0,1,1.0,0.0,False
12154,1,1,-0.0,1,1.0,0.0,False
12155,1,1,-0.0,1,1.0,0.0,False
12156,1,0,-0.0,1,1.0,0.0,False
12157,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
12158,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
12159,0,0,-0.0,1,1.0,0.0,False
12160,1,0,-0.0,1,1.0,0.0,False
12161,1,1,-0.0,1,1.0,0.0,False
12162,0,0,-0.0,1,1.0,0.0,False
12163,0,1,-0.0,1,1.0,0.0,False
12164,0,0,-0.0,1,1.0,0.0,False
12165,0,0,-0.0,1,1.0,0.0,False
12166,1,0,-0.0,1,1.0,0.0,False
12167,1,1,-0.0,1,1.0,0.0,False
12168,1,1,-0.0,1,1.0,0.0,False
12169,1,1,-0.0,1,1.0,0.0,False
12170,1,0,-0.0,1,1.0,0.0,False
12171,1,0,-0.0,1,1.0,0.0,False
12172,0,0,-0.0,1,1.0,0.0,False
12173,0,0,-0.0,1,1.0,0.0,False
12174,1,0,1.0,2,0.5,0.5,True
12175,1,1,-0.0,1,1.0,0.0,False
12176,0,0,-0.0,1,1.0,0.0,False
12177,0,0,-0.0,1,1.0,0.0,False
12178,0,0,-0.0,1,1.0,0.0,False
12179,0,0,-0.0,1,1.0,0.0,False
12180,1,1,-0.0,1,1.0,0.0,False
12181,0,0,-0.0,1,1.0,0.0,False
12182,1,1,-0.0,1,1.0,0.0,False
12183,1,0,-0.0,1,1.0,0.0,False
12184,0,0,-0.0,1,1.0,0.0,False
12185,1,1,-0.0,1,1.0,0.0,False
12186,1,1,-0.0,1,1.0,0.0,False
12187,0,0,-0.0,1,1.0,0.0,False
12188,1,1,-0.0,1,1.0,0.0,False
12189,1,0,-0.0,1,1.0,0.0,False
12190,1,1,-0.0,1,1.0,0.0,False
12191,1,0,-0.0,1,1.0,0.0,False
12192,0,0,-0.0,1,1.0,0.0,False
12193,0,0,-0.0,1,1.0,0.0,False
12194,0,0,-0.0,1,1.0,0.0,False
12195,1,1,-0.0,1,1.0,0.0,False
12196,0,0,-0.0,1,1.0,0.0,False
12197,1,0,-0.0,1,1.0,0.0,False
12198,1,1,-0.0,1,1.0,0.0,False
12199,0,0,-0.0,1,1.0,0.0,False
12200,1,1,-0.0,1,1.0,0.0,False
12201,0,0,-0.0,1,1.0,0.0,False
12202,1,1,-0.0,1,1.0,0.0,False
12203,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
12204,0,0,-0.0,1,1.0,0.0,False
12205,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
12206,1,1,-0.0,1,1.0,0.0,False
12207,0,0,-0.0,1,1.0,0.0,False
